"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"144","ENSMUSG00000028037",1291.13608594622,3.81687504198433,1.29720585572627,0.000107195823040798,0.00411674318320121,"Ifi44"
"145","ENSMUSG00000027074",721.800059228858,1.82312698909892,0.590667615458906,0.000108927626679983,0.00415405551066962,"Slc43a3"
"146","ENSMUSG00000038372",270.52274830766,1.20169380755235,0.377344395269017,0.000113071050633579,0.00428089722302359,"Gmds"
"147","ENSMUSG00000026994",60.1298516705543,2.79643427885496,0.927860439049877,0.000114334737394878,0.00430797936198639,"Galnt3"
"148","ENSMUSG00000022831",13967.0346991595,1.09333739769365,0.340079101847783,0.000114224272903259,0.00430797936198639,"Hcls1"
"149","ENSMUSG00000049130",10703.0123341575,1.57176799067393,0.505818901529798,0.000115333955527506,0.00433523231877553,"C5ar1"
"150","ENSMUSG00000017499",367.013174352832,1.5614042001272,0.503628637583833,0.000118104747030113,0.00442878707717694,"Cdc6"
"151","ENSMUSG00000021822",3847.50254635642,2.1190374154514,0.697808906175277,0.000121993930193401,0.00455289461092333,"Plau"
"152","ENSMUSG00000074813",229.340337699063,1.88359030848424,0.618609870018518,0.000124592896234812,0.00462790445778099,"Morrbid"
"153","ENSMUSG00000109812",42.4919544954736,1.92789959757668,0.636289879866535,0.000124980708118386,0.0046313605800851,NA
"154","ENSMUSG00000015305",6375.5667328069,1.23587600550499,0.393187387177651,0.000125711900203665,0.00464749500235289,"Sash1"
"155","ENSMUSG00000084408",11.6511476638516,2.88974982779051,0.952429445463983,0.000128783278204659,0.0047387420776384,NA
"156","ENSMUSG00000001228",1947.01271289464,1.64271418575848,0.536370719061207,0.000129399524564565,0.00474837868428243,"Uhrf1"
"157","ENSMUSG00000080316",148.491061494087,1.81586964207929,0.600763189737405,0.000131279725676179,0.00478577041722535,"Spaca6"
"158","ENSMUSG00000021025",5527.65322566945,1.52673970040101,0.502003801758225,0.000133414873465355,0.00485234836085105,"Nfkbia"
"159","ENSMUSG00000074896",4959.60137367453,3.72737820164826,1.30135408580065,0.000134264032166128,0.00486320958737621,"Ifit3"
"160","ENSMUSG00000031304",3337.14293933169,1.17280046664025,0.374090497043751,0.000136723489361322,0.00491578824907344,"Il2rg"
"161","ENSMUSG00000035493",18842.5732503385,2.18012054429522,0.730008319374676,0.000140529829025949,0.00499548568700386,"Tgfbi"
"162","ENSMUSG00000005410",2289.09007029167,1.25505885463208,0.405970621446265,0.000149154253794263,0.00521940230649322,"Mcm5"
"163","ENSMUSG00000113769",73.3768125762338,1.63847358701924,0.54610706744792,0.0001546295907407,0.00536322324441034,"5033406O09Rik"
