"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"136","ENSMUSG00000064215",1100.90344052096,1.80956919351999,0.511606613223634,3.21339162409696e-05,0.0017182818818646,"Ifi27"
"137","ENSMUSG00000020377",95.5055038833638,3.0008003112998,0.878699740097428,3.29933070729007e-05,0.00173956657962891,"Ltc4s"
"138","ENSMUSG00000002059",484.231952666928,2.14179242774017,0.61311637313286,3.29449321848124e-05,0.00173956657962891,"Rab34"
"139","ENSMUSG00000052934",567.667362694029,1.80842214635707,0.509665454685012,3.31911079651984e-05,0.00174414277039865,"Fbxo31"
"140","ENSMUSG00000003346",1813.39987381435,1.66932284823279,0.471481599241914,3.40333517198698e-05,0.00175612117043202,"Abhd17a"
"141","ENSMUSG00000029373",1772.55421636869,2.19623562833514,0.633425125453842,3.51790788344377e-05,0.00179458989171002,"Pf4"
"142","ENSMUSG00000029869",60.8340224921991,3.03362531710629,0.896465873973822,3.54846118783598e-05,0.00180431787000903,"Ephb6"
"143","ENSMUSG00000049097",18.4870223465687,4.46933601896726,1.33194903059655,3.65281819784672e-05,0.00183952177963358,"Ankrd34a"
"144","ENSMUSG00000033594",129.048885734201,1.87029170917593,0.537647506480562,3.71127534216994e-05,0.00186298907911099,"Spata2l"
"145","ENSMUSG00000032530",82.9112578754894,3.10849784990967,0.936572908425734,3.84454420241813e-05,0.00191156577558208,"Lyzl4"
"146","ENSMUSG00000040952",7460.13047404721,1.58420345245042,0.450165081191912,3.99758325692105e-05,0.00195062199170011,"Rps19"
"147","ENSMUSG00000037509",81.2615651814774,2.0481474755428,0.602373141138676,4.08203739006253e-05,0.00197337178077696,"Arhgef4"
"148","ENSMUSG00000029162",381.083047532294,2.23583124563243,0.656883782256984,4.18531919749665e-05,0.00199877614684095,"Khk"
"149","ENSMUSG00000002274",320.133574913371,2.41269886453353,0.713556146544535,4.27970418988665e-05,0.00201930066761258,"Metrn"
"150","ENSMUSG00000020150",424.770242890095,2.09606122881043,0.613449690115681,4.32941163131271e-05,0.00202885907844093,"Gamt"
"151","ENSMUSG00000040957",29.0529987424901,3.56623737583772,1.09316313064201,4.48535503650707e-05,0.00207297203143414,"Cables1"
"152","ENSMUSG00000007039",177.161106217831,2.88829474645155,0.868167471717576,4.67763124970249e-05,0.00212176144424798,"Ddah2"
"153","ENSMUSG00000055407",155.171883148495,2.52960004353327,0.755267942591241,4.75408560894505e-05,0.00213417694536413,"Map6"
"154","ENSMUSG00000057863",4825.25314743985,1.63382797489927,0.472278217057099,4.79988277388576e-05,0.00214859709809952,"Rpl36"
"155","ENSMUSG00000050071",172.348586157438,6.77838524252047,2.65358290297329,4.93750423695946e-05,0.00217212527312777,"Bex1"
"156","ENSMUSG00000076617",475.1345775584,3.673176972781,1.13058341755128,5.13255659991856e-05,0.00222769970436244,"Ighm"
"157","ENSMUSG00000061477",10551.5126624203,1.51534489181703,0.438764457572755,5.33957054580955e-05,0.0022922221971519,"Rps7"
"158","ENSMUSG00000039953",306.061781985626,2.44216827681929,0.738140681106894,5.44913677334068e-05,0.00232326229215939,"Clstn1"
"159","ENSMUSG00000025375",669.836524718054,1.62456408717366,0.475294777441537,5.4267229971579e-05,0.00232326229215939,"Aatk"
